RC,year,Turf,Woods,OpenWater,Pasture,RowCrops,Fallow,Ind,Comm,Paved,EigthAcre,QuarterAcre,ThirdAcre,HalfAcre,Acre,Total,RN
6,2031,3429028.771,23766.86155,166840.9786,17444924.42,424.3531975,926.6664802,241.2507552,865.2223759,3012056.552,44.37414872,2561.700947,13200.027,28999.53587,23352.18378,24149838.97,Nevada In Basin
6,2032,3429028.771,23766.86155,166840.9786,17444602.43,424.3531975,926.6664802,242.3662125,870.0659057,3012056.552,44.74044928,2576.228859,13278.16818,29125.02597,23449.69169,24149853.87,Nevada In Basin
6,2033,3429028.771,23766.86155,166840.9786,17444269.19,424.3531975,926.6664802,243.5136907,875.0895566,3012056.552,45.1267629,2591.317145,13358.81504,29253.56617,23552.09551,24149869.34,Nevada In Basin
6,2034,3429028.771,23766.86155,166840.9786,17443926.58,424.3531975,926.6664802,244.6900431,880.2615069,3012056.552,45.52884428,2606.885946,13441.60806,29384.70032,23658.45843,24149885.31,Nevada In Basin
6,2035,3429028.771,23766.86155,166840.9786,17443576.47,424.3531975,926.6664802,245.8921231,885.5499346,3012056.552,45.94244812,2622.855405,13526.18774,29517.97226,23767.84361,24149901.7,Nevada In Basin
6,2036,3429028.771,23766.86155,166840.9786,17443220.73,424.3531975,926.6664802,247.1167839,890.9230178,3012056.552,46.36332913,2639.145663,13612.19457,29652.92581,23879.31423,24149918.41,Nevada In Basin
6,2037,3429028.771,23766.86155,166840.9786,17442861.24,424.3531975,926.6664802,248.3608789,896.3489347,3012056.552,46.78724201,2655.676863,13699.26905,29789.10483,23991.93346,24149935.36,Nevada In Basin
6,2038,3429028.771,23766.86155,166840.9786,17442499.85,424.3531975,926.6664802,249.6212615,901.7958634,3012056.552,47.20994145,2672.369147,13787.05167,29926.05315,24104.76448,24149952.48,Nevada In Basin
6,2039,3429028.771,23766.86155,166840.9786,17442138.45,424.3531975,926.6664802,250.8947848,907.2319821,3012056.552,47.62718216,2689.142656,13875.18292,30063.31461,24216.87045,24149969.67,Nevada In Basin
6,2040,3429028.771,23766.86155,166840.9786,17441778.91,424.3531975,926.6664802,252.1783024,912.6254689,3012056.552,48.03471883,2705.917533,13963.30331,30200.43304,24327.31455,24149986.85,Nevada In Basin
6,2041,3429028.771,23766.86155,166840.9786,17441422.37,424.3531975,926.6664802,253.4699839,917.9579511,3012056.552,48.42970111,2722.647785,14051.20842,30337.16832,24435.46787,24150003.98,Nevada In Basin
6,2042,3429028.771,23766.86155,166840.9786,17441067.05,424.3531975,926.6664802,254.7732656,923.2648536,3012056.552,48.81485836,2739.422886,14139.31435,30474.14437,24541.93312,24150021.14,Nevada In Basin
6,2043,3429028.771,23766.86155,166840.9786,17440710.45,424.3531975,926.6664802,256.0929002,928.59505,3012056.552,49.19431488,2756.366172,14228.19226,30612.20118,24647.62094,24150038.46,Nevada In Basin
6,2044,3429028.771,23766.86155,166840.9786,17440350.08,424.3531975,926.6664802,257.4336402,933.9974144,3012056.552,49.57219496,2773.600982,14318.41334,30752.1787,24753.44194,24150056.07,Nevada In Basin
6,2045,3429028.771,23766.86155,166840.9786,17439983.42,424.3531975,926.6664802,258.8002384,939.5208207,3012056.552,49.95262291,2791.250654,14410.54878,30894.91691,24860.30676,24150074.1,Nevada In Basin
6,2046,3429028.771,23766.86155,166840.9786,17439607.98,424.3531975,926.6664802,260.1974474,945.2141428,3012056.552,50.33972302,2809.438526,14505.16975,31041.25576,24969.12603,24150092.68,Nevada In Basin
6,2047,3429028.771,23766.86155,166840.9786,17439221.24,424.3531975,926.6664802,261.63002,951.1262546,3012056.552,50.73761961,2828.287937,14602.84745,31192.03523,25080.81037,24150111.93,Nevada In Basin
6,2048,3429028.771,23766.86155,166840.9786,17438820.72,424.3531975,926.6664802,263.1027087,957.3060299,3012056.552,51.15043695,2847.922224,14704.15305,31348.09528,25196.27041,24150131.97,Nevada In Basin
6,2049,3429028.771,23766.86155,166840.9786,17438403.9,424.3531975,926.6664802,264.6202663,963.8023428,3012056.552,51.58229937,2868.464725,14809.65773,31510.27589,25316.41679,24150152.95,Nevada In Basin
6,2050,3429028.771,23766.86155,166840.9786,17437968.28,424.3531975,926.6664802,266.1874454,970.6640671,3012056.552,52.03733114,2890.038779,14919.93269,31679.417,25442.16012,24150174.98,Nevada In Basin
6,2051,3429028.771,23766.86155,166840.9786,17437512.06,424.3531975,926.6664802,267.807564,977.9266672,3012056.552,52.51892852,2912.73629,15035.3972,31856.1009,25574.17061,24150198.16,Nevada In Basin
6,2052,3429028.771,23766.86155,166840.9786,17437036.22,424.3531975,926.6664802,269.4782005,985.5719694,3012056.552,53.0275755,2936.523429,15155.86299,32039.87906,25712.15672,24150222.45,Nevada In Basin
6,2053,3429028.771,23766.86155,166840.9786,17436542.43,424.3531975,926.6664802,271.1954989,993.5683904,3012056.552,53.56302802,2961.334933,15280.98987,32230.04525,25855.5865,24150247.8,Nevada In Basin
6,2054,3429028.771,23766.86155,166840.9786,17436032.39,424.3531975,926.6664802,272.955603,1001.884347,3012056.552,54.12504202,2987.105539,15410.43769,32425.89325,26003.92798,24150274.13,Nevada In Basin
6,2055,3429028.771,23766.86155,166840.9786,17435507.76,424.3531975,926.6664802,274.7546566,1010.488256,3012056.552,54.71337344,3013.769984,15543.86624,32626.71682,26156.64921,24150301.38,Nevada In Basin
6,2056,3429028.771,23766.86155,166840.9786,17434970.22,424.3531975,926.6664802,276.5888035,1019.348534,3012056.552,55.32777821,3041.263006,15680.93537,32831.80975,26313.21822,24150329.49,Nevada In Basin
6,2057,3429028.771,23766.86155,166840.9786,17434421.47,424.3531975,926.6664802,278.4541875,1028.433598,3012056.552,55.96801227,3069.519342,15821.30489,33040.46581,26473.10304,24150358.39,Nevada In Basin
6,2058,3429028.771,23766.86155,166840.9786,17433863.16,424.3531975,926.6664802,280.3469525,1037.711864,3012056.552,56.63383157,3098.473728,15964.63463,33251.97877,26635.77173,24150388.01,Nevada In Basin
6,2059,3429028.771,23766.86155,166840.9786,17433297,424.3531975,926.6664802,282.2632424,1047.15175,3012056.552,57.32499203,3128.060903,16110.58441,33465.64242,26800.69231,24150418.29,Nevada In Basin
6,2060,3429028.771,23766.86155,166840.9786,17432724.64,424.3531975,926.6664802,284.1992008,1056.721671,3012056.552,58.04124961,3158.215603,16258.81406,33680.75051,26967.33283,24150449.16,Nevada In Basin
6,2061,3429028.771,23766.86155,166840.9786,17432147.73,424.3531975,926.6664802,286.1513918,1066.392208,3012056.552,58.78187623,3188.870371,16408.97555,33896.64109,27135.17064,24150480.55,Nevada In Basin
6,2062,3429028.771,23766.86155,166840.9786,17431567.72,424.3531975,926.6664802,288.1180594,1076.14259,3012056.552,59.54420784,3219.948971,16560.68947,34112.82922,27303.72038,24150512.39,Nevada In Basin
6,2063,3429028.771,23766.86155,166840.9786,17430986.02,424.3531975,926.6664802,290.0978678,1085.954209,3012056.552,60.3250964,3251.372973,16713.56857,34328.87424,27472.506,24150544.6,Nevada In Basin
6,2064,3429028.771,23766.86155,166840.9786,17430404.02,424.3531975,926.6664802,292.0894813,1095.808457,3012056.552,61.12139384,3283.063948,16867.2256,34544.33546,27641.05144,24150577.09,Nevada In Basin
6,2065,3429028.771,23766.86155,166840.9786,17429823.14,424.3531975,926.6664802,294.091564,1105.686726,3012056.552,61.92995212,3314.943465,17021.2733,34758.77221,27808.88067,24150609.77,Nevada In Basin
6,2066,3429028.771,23766.86155,166840.9786,17429244.78,424.3531975,926.6664802,296.1027801,1115.570408,3012056.552,62.74762318,3346.933095,17175.32442,34971.74382,27975.51764,24150642.58,Nevada In Basin
6,2067,3429028.771,23766.86155,166840.9786,17428670.34,424.3531975,926.6664802,298.1217938,1125.440896,3012056.552,63.57125898,3378.954406,17328.9917,35182.80962,28140.48629,24150675.43,Nevada In Basin
6,2068,3429028.771,23766.86155,166840.9786,17428101.24,424.3531975,926.6664802,300.1472693,1135.279581,3012056.552,64.39771145,3410.92897,17481.88789,35391.52893,28303.31058,24150708.23,Nevada In Basin
6,2069,3429028.771,23766.86155,166840.9786,17427538.87,424.3531975,926.6664802,302.1778707,1145.067856,3012056.552,65.22383255,3442.778356,17633.62574,35597.46108,28463.51446,24150740.9,Nevada In Basin
6,2070,3429028.771,23766.86155,166840.9786,17426984.64,424.3531975,926.6664802,304.2122624,1154.787112,3012056.552,66.04647423,3474.424134,17783.81799,35800.1654,28620.62188,24150773.37,Nevada In Basin
6,2071,3429028.771,23766.86155,166840.9786,17426439.69,424.3531975,926.6664802,306.248863,1164.421501,3012056.552,66.86315117,3505.802069,17932.15259,35999.28386,28774.25184,24150805.57,Nevada In Basin
6,2072,3429028.771,23766.86155,166840.9786,17425904.08,424.3531975,926.6664802,308.2851095,1173.966208,3012056.552,67.67402906,3536.904702,18078.61832,36194.78912,28924.4036,24150837.48,Nevada In Basin
6,2073,3429028.771,23766.86155,166840.9786,17425377.57,424.3531975,926.6664802,310.3181935,1183.419177,3012056.552,68.47993635,3567.738768,18223.27919,36386.73645,29071.17144,24150869.12,Nevada In Basin
6,2074,3429028.771,23766.86155,166840.9786,17424859.97,424.3531975,926.6664802,312.3453066,1192.778353,3012056.552,69.28170147,3598.311003,18366.19916,36575.18116,29214.64967,24150900.49,Nevada In Basin
6,2075,3429028.771,23766.86155,166840.9786,17424351.05,424.3531975,926.6664802,314.3636403,1202.04168,3012056.552,70.08015284,3628.628143,18507.44224,36760.17854,29354.93256,24150931.61,Nevada In Basin
6,2076,3429028.771,23766.86155,166840.9786,17423850.6,424.3531975,926.6664802,316.3703863,1211.207103,3012056.552,70.87611891,3658.696923,18647.0724,36941.78389,29492.11443,24150962.47,Nevada In Basin
6,2077,3429028.771,23766.86155,166840.9786,17423358.39,424.3531975,926.6664802,318.3627361,1220.272566,3012056.552,71.67042811,3688.52408,18785.15365,37120.0525,29626.28956,24150993.09,Nevada In Basin
6,2078,3429028.771,23766.86155,166840.9786,17422874.22,424.3531975,926.6664802,320.3378812,1229.236012,3012056.552,72.46390888,3718.116348,18921.74997,37295.03967,29757.55225,24151023.48,Nevada In Basin
6,2079,3429028.771,23766.86155,166840.9786,17422397.87,424.3531975,926.6664802,322.2930133,1238.095387,3012056.552,73.25738964,3747.480464,19056.92535,37466.80069,29885.9968,24151053.64,Nevada In Basin
6,2080,3429028.771,23766.86155,166840.9786,17421929.12,424.3531975,926.6664802,324.2253239,1246.848635,3012056.552,74.05169884,3776.623163,19190.74377,37635.39085,30011.71751,24151083.57,Nevada In Basin
6,2081,3429028.771,23766.86155,166840.9786,17421467.77,424.3531975,926.6664802,326.1325663,1255.494511,3012056.552,74.84749923,3805.550635,19323.26044,37800.87481,30134.78539,24151113.3,Nevada In Basin
6,2082,3429028.771,23766.86155,166840.9786,17421013.73,424.3531975,926.6664802,328.0147404,1264.035018,3012056.552,75.64479079,3834.266881,19454.49535,37963.35463,30255.17843,24151142.81,Nevada In Basin
6,2083,3429028.771,23766.86155,166840.9786,17420566.9,424.3531975,926.6664802,329.872408,1272.472966,3012056.552,76.44340785,3862.775358,19584.45974,38122.94173,30372.85135,24151172.12,Nevada In Basin
6,2084,3429028.771,23766.86155,166840.9786,17420127.21,424.3531975,926.6664802,331.7061307,1280.811171,3012056.552,77.24318473,3891.079522,19713.16482,38279.74752,30487.75885,24151201.22,Nevada In Basin
6,2085,3429028.771,23766.86155,166840.9786,17419694.56,424.3531975,926.6664802,333.5164702,1289.052443,3012056.552,78.04395572,3919.182828,19840.62181,38433.88343,30599.85564,24151230.13,Nevada In Basin
6,2086,3429028.771,23766.86155,166840.9786,17419268.88,424.3531975,926.6664802,335.3039883,1297.199595,3012056.552,78.84555514,3947.088734,19966.84193,38585.46088,30709.09645,24151258.83,Nevada In Basin
6,2087,3429028.771,23766.86155,166840.9786,17418850.08,424.3531975,926.6664802,337.0692465,1305.255441,3012056.552,79.64781732,3974.800694,20091.83638,38734.59128,30815.43597,24151287.35,Nevada In Basin
6,2088,3429028.771,23766.86155,166840.9786,17418438.08,424.3531975,926.6664802,338.8128067,1313.222794,3012056.552,80.45057656,4002.322165,20215.6164,38881.38606,30918.82892,24151315.67,Nevada In Basin
6,2089,3429028.771,23766.86155,166840.9786,17418032.79,424.3531975,926.6664802,340.5352304,1321.104465,3012056.552,81.25366717,4029.656603,20338.1932,39025.95662,31019.23002,24151343.81,Nevada In Basin
6,2090,3429028.771,23766.86155,166840.9786,17417634.13,424.3531975,926.6664802,342.2370793,1328.903267,3012056.552,82.05692346,4056.807464,20459.57799,39168.4144,31116.59397,24151371.76,Nevada In Basin
6,2091,3429028.771,23766.86155,166840.9786,17417242.01,424.3531975,926.6664802,343.9189152,1336.622013,3012056.552,82.86017976,4083.778204,20579.782,39308.8708,31210.87549,24151399.54,Nevada In Basin
6,2092,3429028.771,23766.86155,166840.9786,17416856.35,424.3531975,926.6664802,345.5812997,1344.263517,3012056.552,83.66327037,4110.572279,20698.81644,39447.43725,31302.02928,24151427.14,Nevada In Basin
6,2093,3429028.771,23766.86155,166840.9786,17416477.07,424.3531975,926.6664802,347.2247945,1351.83059,3012056.552,84.46602961,4137.193144,20816.69254,39584.22517,31390.01007,24151454.56,Nevada In Basin
6,2094,3429028.771,23766.86155,166840.9786,17416104.09,424.3531975,926.6664802,348.8499613,1359.326045,3012056.552,85.26829178,4163.644256,20933.4215,39719.34598,31474.77257,24151481.81,Nevada In Basin
6,2095,3429028.771,23766.86155,166840.9786,17415737.31,424.3531975,926.6664802,350.4573618,1366.752695,3012056.552,86.06989121,4189.929072,21049.01454,39852.91109,31556.27148,24151508.9,Nevada In Basin
6,2096,3429028.771,23766.86155,166840.9786,17415376.66,424.3531975,926.6664802,352.0475577,1374.113353,3012056.552,86.8706622,4216.051046,21163.4829,39985.03192,31634.46151,24151535.82,Nevada In Basin
6,2097,3429028.771,23766.86155,166840.9786,17415022.05,424.3531975,926.6664802,353.6211106,1381.410831,3012056.552,87.67043907,4242.013634,21276.83777,40115.81989,31709.29739,24151562.58,Nevada In Basin
6,2098,3429028.771,23766.86155,166840.9786,17414673.39,424.3531975,926.6664802,355.1785823,1388.647942,3012056.552,88.46905613,4267.820294,21389.09039,40245.38642,31780.73382,24151589.19,Nevada In Basin
6,2099,3429028.771,23766.86155,166840.9786,17414330.61,424.3531975,926.6664802,356.7205344,1395.827499,3012056.552,89.2663477,4293.474481,21500.25196,40373.84294,31848.72551,24151615.64,Nevada In Basin
6,2100,3429028.771,23766.86155,166840.9786,17413993.61,424.3531975,926.6664802,358.2475286,1402.952314,3012056.552,90.06214808,4318.97965,21610.33371,40501.30085,31913.22718,24151641.94,Nevada In Basin
7,2010,4135319.794,3226.711208,1335640.89,35086015.71,15340.80982,32335.07814,8640.363784,17842.44227,487948.3054,2823.694363,40401.52177,49867.48088,108640.9753,134311.6545,41501580.65,Nevada Not In Basin
7,2011,4135319.794,3228.272814,1335631.001,35084567.72,15341.92518,32335.07814,8686.045791,18024.27952,487948.3054,2865.225302,40677.49393,50099.26607,108627.5902,135003.4351,41501898.15,Nevada Not In Basin
7,2012,4135319.794,3229.341281,1335622.633,35083026.13,15341.02777,32335.07814,8731.240905,18206.66727,487948.3054,2909.551605,40967.82181,50334.97286,108628.5483,135754.3231,41502232.81,Nevada Not In Basin
7,2013,4135319.794,3229.971403,1335615.64,35081395.18,15338.27895,32335.07814,8775.960969,18389.42425,487948.3054,2956.500554,41270.94365,50573.53163,108644.5735,136562.2523,41502582.88,Nevada Not In Basin
7,2014,4135319.794,3230.217972,1335609.875,35079679.12,15333.84008,32335.07814,8820.217825,18572.36919,487948.3054,3005.89943,41585.29768,50813.87274,108676.3896,137425.1564,41502946.63,Nevada Not In Basin
7,2015,4135319.794,3230.135783,1335605.192,35077882.2,15327.87251,32335.07814,8864.023316,18755.32082,487948.3054,3057.575514,41909.32214,51054.92657,108724.7206,138340.9692,41503322.33,Nevada Not In Basin
7,2016,4135319.794,3229.779627,1335601.442,35076008.66,15320.53761,32335.07814,8907.389283,18938.09786,487948.3054,3111.356088,42241.45527,51295.62349,108790.2903,139307.6244,41503708.25,Nevada Not In Basin
7,2017,4135319.794,3229.204298,1335598.48,35074062.75,15311.99673,32335.07814,8950.32757,19120.51905,487948.3054,3167.068431,42580.13532,51534.89386,108873.8226,140323.0557,41504102.64,Nevada Not In Basin
7,2018,4135319.794,3228.46459,1335596.159,35072048.72,15302.41123,32335.07814,8992.850019,19302.40311,487948.3054,3224.539826,42923.8005,51771.66807,108976.0415,141385.197,41504503.77,Nevada Not In Basin
7,2019,4135319.794,3227.615295,1335594.331,35069970.81,15291.94247,32335.07814,9034.968471,19483.56878,487948.3054,3283.597553,43270.88907,52004.87648,109097.6708,142491.982,41504909.92,Nevada Not In Basin
7,2020,4135319.794,3226.711208,1335592.851,35067833.28,15280.75181,32335.07814,9076.69477,19663.83478,487948.3054,3344.068894,43619.83926,52233.44946,109239.4343,143641.3443,41505319.34,Nevada Not In Basin
7,2021,4135319.794,3225.80712,1335591.57,35065640.36,15269.00061,32335.07814,9118.040757,19843.01983,487948.3054,3405.781129,43969.0893,52456.31738,109402.0561,144831.2178,41505730.3,Nevada Not In Basin
7,2022,4135319.794,3224.957825,1335590.343,35063396.3,15256.85023,32335.07814,9159.018276,20020.94268,487948.3054,3468.561539,44317.07745,52672.41062,109586.2599,146059.5363,41506141.07,Nevada Not In Basin
7,2023,4135319.794,3224.218117,1335589.023,35061105.35,15244.46202,32335.07814,9199.639167,20197.42204,487948.3054,3532.237406,44662.24192,52880.65954,109792.7697,147324.2333,41506549.91,Nevada Not In Basin
7,2024,4135319.794,3223.642788,1335587.462,35058771.76,15231.99735,32335.07814,9239.915275,20372.27665,487948.3054,3596.63601,45003.02096,53079.99451,110022.3093,148623.2428,41506955.09,Nevada Not In Basin
7,2025,4135319.794,3223.286633,1335585.514,35056399.77,15219.61757,32335.07814,9279.85844,20545.32523,487948.3054,3661.584633,45337.85281,53269.34592,110275.6027,149954.4985,41507354.87,Nevada Not In Basin
7,2026,4135319.794,3223.204443,1335583.032,35053993.63,15207.48405,32335.07814,9319.480506,20716.38652,487948.3054,3726.910556,45665.17571,53447.64412,110553.3736,151315.934,41507747.52,Nevada Not In Basin
7,2027,4135319.794,3223.451012,1335579.87,35051557.59,15195.75813,32335.07814,9358.793314,20885.27924,487948.3054,3792.441059,45983.42789,53613.81949,110856.3461,152705.4832,41508131.3,Nevada Not In Basin
7,2028,4135319.794,3224.081134,1335575.88,35049095.89,15184.60119,32335.07814,9397.808707,21051.82212,487948.3054,3858.003424,46291.04758,53766.8024,111185.244,154121.0798,41508504.48,Nevada Not In Basin
7,2029,4135319.794,3225.149601,1335570.915,35046612.78,15174.17458,32335.07814,9436.538528,21215.83388,487948.3054,3923.424932,46586.47304,53905.52322,111540.7912,155560.6575,41508865.33,Nevada Not In Basin
7,2030,4135319.794,3226.711208,1335564.83,35044112.5,15164.63966,32335.07814,9474.994618,21377.13327,487948.3054,3988.532863,46868.14249,54028.91233,111923.7116,157022.1501,41509212.11,Nevada Not In Basin
7,2031,4135319.794,3228.765953,1335557.539,35041599.92,15156.11253,32335.07814,9513.144959,21535.55816,487948.3054,4053.195131,47134.98718,54136.14312,112333.9587,158502.9313,41509543.62,Nevada Not In Basin
7,2032,4135319.794,3231.094664,1335549.21,35039082.36,15148.52834,32335.07814,9550.782085,21691.02312,487948.3054,4117.442171,47387.91042,54227.36119,112768.4054,159998.1352,41509860.79,Nevada Not In Basin
7,2033,4135319.794,3233.423375,1335540.072,35036567.77,15141.77694,32335.07814,9587.654668,21843.46188,487948.3054,4181.34505,47628.30852,54302.95513,113223.1538,161502.3357,41510165.09,Nevada Not In Basin
7,2034,4135319.794,3235.47812,1335530.356,35034064.08,15135.74823,32335.07814,9623.511381,21992.80814,487948.3054,4244.974837,47857.57779,54363.31357,113694.3066,163010.1066,41510457.99,Nevada Not In Basin
7,2035,4135319.794,3236.984933,1335520.291,35031579.22,15130.33209,32335.07814,9658.100897,22138.99564,487948.3054,4308.402598,48077.11454,54408.82511,114177.9659,164516.0221,41510740.95,Nevada Not In Basin
7,2036,4135319.794,3237.669848,1335510.107,35029121.15,15125.41838,32335.07814,9691.171889,22281.95809,487948.3054,4371.6994,48288.31509,54439.87837,114670.2343,166014.656,41511015.45,Nevada Not In Basin
7,2037,4135319.794,3237.258899,1335500.034,35026697.79,15120.89699,32335.07814,9722.47303,22421.62922,487948.3054,4434.936312,48492.57575,54456.86196,115167.2141,167500.5823,41511282.95,Nevada Not In Basin
7,2038,4135319.794,3235.47812,1335490.302,35024317.1,15116.6578,32335.07814,9751.752992,22557.94275,487948.3054,4498.1844,48691.29283,54460.1645,115665.0077,168968.375,41511544.91,Nevada Not In Basin
7,2039,4135319.794,3232.053545,1335481.139,35021987,15112.59068,32335.07814,9778.760448,22690.83241,487948.3054,4561.514732,48885.86264,54450.1746,116159.7176,170412.608,41511802.81,Nevada Not In Basin
7,2040,4135319.794,3226.711208,1335472.777,35019715.44,15108.58551,32335.07814,9803.24407,22820.2319,487948.3054,4624.998375,49077.68151,54427.28087,116647.446,171827.8553,41512058.11,Nevada Not In Basin
7,2041,4135319.794,3219.26424,1335465.382,35017506.82,15104.55902,32335.07814,9825.063918,22946.1704,487948.3054,4688.649937,49267.76881,54392.52884,117125.4053,173210.6447,41512311.85,Nevada Not In Basin
7,2042,4135319.794,3209.874163,1335458.869,35015351.34,15100.53527,32335.07814,9844.525588,23069.05884,487948.3054,4752.258182,49455.63624,54349.59171,117595.2471,174565.3188,41512563.33,Nevada Not In Basin
7,2043,4135319.794,3198.789596,1335453.089,35013235.68,15096.56516,32335.07814,9862.046066,23189.40359,487948.3054,4815.555415,49640.41857,54302.79958,118059.7331,175898.1741,41512811.41,Nevada Not In Basin
7,2044,4135319.794,3186.259156,1335447.896,35011146.51,15092.69961,32335.07814,9878.042336,23307.71103,487948.3054,4878.273941,49821.25057,54256.48256,118521.6247,177215.5071,41513054.96,Nevada Not In Basin
7,2045,4135319.794,3172.531463,1335443.14,35009070.5,15088.98951,32335.07814,9892.93138,23424.48752,487948.3054,4940.146066,49997.267,54214.97076,118983.6836,178523.6143,41513292.85,Nevada Not In Basin
7,2046,4135319.794,3157.855136,1335438.673,35006994.31,15085.48578,32335.07814,9907.130184,23540.23945,487948.3054,5000.904094,50167.60265,54182.5943,119448.6713,179828.7922,41513523.94,Nevada Not In Basin
7,2047,4135319.794,3142.478792,1335434.348,35004904.62,15082.23932,32335.07814,9921.055731,23655.47318,487948.3054,5060.280331,50331.39227,54163.68327,119919.3494,181137.3373,41513747.11,Nevada Not In Basin
7,2048,4135319.794,3126.651051,1335430.016,35002788.1,15079.30104,32335.07814,9935.125004,23770.69509,487948.3054,5118.00708,50487.77064,54162.56779,120398.4794,182455.5459,41513961.21,Nevada Not In Basin
7,2049,4135319.794,3110.620531,1335425.53,35000631.41,15076.72185,32335.07814,9949.754989,23886.41154,487948.3054,5173.816647,50635.87252,54183.57797,120888.8229,183789.7147,41514165.12,Nevada Not In Basin
7,2050,4135319.794,3094.635852,1335420.74,34998421.24,15074.55264,32335.07814,9965.362669,24003.12893,487948.3054,5227.441337,50774.83269,54231.04392,121393.1415,185146.1401,41514357.71,Nevada Not In Basin
7,2051,4135319.794,3078.912182,1335415.537,34996147.55,15072.77222,32335.07814,9982.269592,24121.22488,487948.3054,5278.754616,50904.05797,54308.01657,121913.5199,186529.6431,41514538.25,Nevada Not In Basin
7,2052,4135319.794,3063.530902,1335409.958,34993813.57,15071.07092,32335.07814,10000.41557,24240.56216,487948.3054,5328.194598,51024.04345,54412.43017,122449.3363,187939.143,41514707.67,Nevada Not In Basin
7,2053,4135319.794,3048.539939,1335404.076,34991425.84,15069.06694,32335.07814,10019.64498,24360.87479,487948.3054,5376.340557,51135.55626,54540.93981,122999.2918,189372.0834,41514867.33,Nevada Not In Basin
7,2054,4135319.794,3033.987224,1335397.967,34988990.89,15066.37852,32335.07814,10039.80219,24481.8968,487948.3054,5423.771767,51239.36354,54690.20056,123562.0878,190825.9082,41515018.57,Nevada Not In Basin
7,2055,4135319.794,3019.920688,1335391.704,34986515.26,15062.62386,32335.07814,10060.73159,24603.36221,487948.3054,5471.067505,51336.23245,54856.86749,124136.4256,192298.0611,41515162.73,Nevada Not In Basin
7,2056,4135319.794,3006.388258,1335385.362,34984005.48,15057.42118,32335.07814,10082.27754,24725.00505,487948.3054,5518.807044,51426.93011,55037.5957,124721.0063,193785.9858,41515301.17,Nevada Not In Basin
7,2057,4135319.794,2993.437866,1335379.016,34981468.08,15050.3887,32335.07814,10104.28443,24846.55935,487948.3054,5567.569659,51512.22366,55229.04025,125314.5313,195287.1262,41515435.23,Nevada Not In Basin
7,2058,4135319.794,2981.117442,1335372.74,34978909.6,15041.14464,32335.07814,10126.59662,24967.75913,487948.3054,5617.934625,51592.88025,55427.85622,125915.7018,196798.926,41515566.25,Nevada Not In Basin
7,2059,4135319.794,2969.474914,1335366.608,34976336.58,15029.30721,32335.07814,10149.0585,25088.33843,487948.3054,5670.481216,51669.66702,55630.6987,126523.2191,198318.8289,41515695.58,Nevada Not In Basin
7,2060,4135319.794,2958.558212,1335360.694,34973755.54,15014.49463,32335.07814,10171.51444,25208.03125,487948.3054,5725.788707,51743.3511,55834.22276,127135.7845,199844.2787,41515824.57,Nevada Not In Basin
7,2061,4135319.794,2948.391923,1335355.057,34971173.29,14996.49465,32335.07814,10193.81897,25326.56481,487948.3054,5784.228466,51814.45889,56035.54403,127751.9327,201372.4782,41515954.12,Nevada Not In Basin
7,2062,4135319.794,2938.907251,1335349.683,34968597.68,14975.77315,32335.07814,10215.86726,25443.63893,487948.3054,5845.340224,51882.55378,56233.62028,128369.5317,202899.6662,41516083.33,Nevada Not In Basin
7,2063,4135319.794,2930.012056,1335344.543,34966036.82,14952.96555,32335.07814,10237.56463,25558.94662,487948.3054,5908.455809,51946.95842,56427.86985,128986.283,204421.8407,41516210.85,Nevada Not In Basin
7,2064,4135319.794,2921.614202,1335339.608,34963498.83,14928.70725,32335.07814,10258.81641,25672.18089,487948.3054,5972.907044,52006.99544,56617.71107,129599.888,205934.9995,41516335.34,Nevada Not In Basin
7,2065,4135319.794,2913.621546,1335334.849,34960991.83,14903.63368,32335.07814,10279.52792,25783.03474,487948.3054,6038.025756,52061.9875,56802.56227,130208.0482,207435.1406,41516455.45,Nevada Not In Basin
7,2066,4135319.794,2905.941952,1335330.236,34958523.92,14878.38024,32335.07814,10299.60448,25891.20118,487948.3054,6103.143769,52111.25723,56981.84177,130808.4651,208918.2618,41516569.83,Nevada Not In Basin
7,2067,4135319.794,2898.48328,1335325.74,34956103.24,14853.58235,32335.07814,10318.95142,25996.3732,487948.3054,6167.59291,52154.12728,57154.96792,131398.8402,210380.3611,41516677.15,Nevada Not In Basin
7,2068,4135319.794,2891.15339,1335321.331,34953737.88,14829.87543,32335.07814,10337.47406,26098.24382,487948.3054,6230.705003,52189.92029,57321.35903,131976.8749,211817.4363,41516776.06,Nevada Not In Basin
7,2069,4135319.794,2883.860143,1335316.979,34951435.98,14807.89488,32335.07814,10355.07773,26196.50603,487948.3054,6291.811873,52217.95891,57480.43344,132540.2706,213225.4853,41516865.2,Nevada Not In Basin
7,2070,4135319.794,2876.5114,1335312.657,34949205.64,14788.27613,32335.07814,10371.66774,26290.85285,487948.3054,6350.245347,52237.56577,57631.60947,133086.7288,214600.5061,41516943.24,Nevada Not In Basin
7,2071,4135319.794,2869.013777,1335308.344,34947053.25,14771.495,32335.07814,10387.1782,26381.06329,487948.3054,6405.491292,52248.32009,57774.48908,133614.4554,215939.1547,41517009.25,Nevada Not In Basin
